https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ETH
1622419200000,2021-05-31 00:00:00,ETH/EUR,1953.1,2221.88792896,1861.4,2217.9,15049339.527132364,6785.40039097
1622332800000,2021-05-30 00:00:00,ETH/EUR,1865.8,2023.2,1788.6,1955.7597465,19908446.624552585,10179.3927706
1622246400000,2021-05-29 00:00:00,ETH/EUR,1968.2583648,2110.2,1809.9,1864.0071771,22239271.86908929,11930.89390551
1622160000000,2021-05-28 00:00:00,ETH/EUR,2248.0,2263.5,1908.3034992,1977.1,25341731.20966667,12817.62743901
1622073600000,2021-05-27 00:00:00,ETH/EUR,2370.005595,2370.2,2166.4,2244.6,17803078.172311842,7931.51482327
1621987200000,2021-05-26 00:00:00,ETH/EUR,2220.5,2380.852362,2160.9,2369.9,28415153.18398935,11990.02201949
1621900800000,2021-05-25 00:00:00,ETH/EUR,2167.82469587,2252.0,1948.9,2208.9,34719729.761367835,15718.10845279
1621814400000,2021-05-24 00:00:00,ETH/EUR,1729.9,2189.848625,1714.9,2166.7606555,58404009.694851995,26954.52750935
1621728000000,2021-05-23 00:00:00,ETH/EUR,1886.5,1959.4,1440.73917,1723.06638231,56341255.8252185,32698.25028429
1621641600000,2021-05-22 00:00:00,ETH/EUR,2003.5,2046.7526488,1778.8,1889.8721614,49113217.6041995,25987.58720686
1621555200000,2021-05-21 00:00:00,ETH/EUR,2264.9,2403.2,1736.2,2004.0,63120145.37263704,31497.07852926
1621468800000,2021-05-20 00:00:00,ETH/EUR,2005.884272,2448.9,1775.9,2280.3,75341603.86846302,33040.2157034
1621382400000,2021-05-19 00:00:00,ETH/EUR,2770.3951074,2814.7,1668.0,2005.884272,109286731.26035547,54483.06903139
1621296000000,2021-05-18 00:00:00,ETH/EUR,2712.7,2916.8851075,2664.6,2766.5,31098140.62786766,11240.96896001
1621209600000,2021-05-17 00:00:00,ETH/EUR,2955.904758,2961.0,2570.8,2699.8,52417335.93956928,19415.26629364
1621123200000,2021-05-16 00:00:00,ETH/EUR,3009.2,3200.0,2771.2635288,2961.2542905,41071827.09244742,13869.74000315
1621036800000,2021-05-15 00:00:00,ETH/EUR,3354.3,3404.5229373,2998.7,3000.1,16018878.028232781,5339.44802781
1620950400000,2021-05-14 00:00:00,ETH/EUR,3076.2,3435.4575255,3063.3038208,3365.3,20990685.358893164,6237.38904671
1620864000000,2021-05-13 00:00:00,ETH/EUR,3167.685884,3341.2,2931.56406091,3082.3500978,46468630.063880585,15075.71450013
1620777600000,2021-05-12 00:00:00,ETH/EUR,3438.46321063,3616.2,3114.86076,3173.9,34078338.8950964,10737.05500964
1620691200000,2021-05-11 00:00:00,ETH/EUR,3249.90774802,3438.09662163,3101.8,3434.6,25173228.550050803,7329.30430037
1620604800000,2021-05-10 00:00:00,ETH/EUR,3226.0,3458.3,3019.7,3253.5,25450817.239072938,7822.5963544100005
1620518400000,2021-05-09 00:00:00,ETH/EUR,3215.7,3272.0,3062.2,3223.20274993,13217656.27853222,4100.78338349
1620432000000,2021-05-08 00:00:00,ETH/EUR,2864.6136393,3250.18554663,2839.2,3213.4,17132260.455647748,5331.50571222
1620345600000,2021-05-07 00:00:00,ETH/EUR,2895.66590913,2951.05763716,2781.57980789,2864.3,16835246.98100554,5877.61302273
1620259200000,2021-05-06 00:00:00,ETH/EUR,2939.2,2985.7,2815.9,2891.0,19893423.247745182,6881.15643298
1620172800000,2021-05-05 00:00:00,ETH/EUR,2700.3,2950.06804937,2670.9,2934.79424348,19223631.833489466,6550.24858257
1620086400000,2021-05-04 00:00:00,ETH/EUR,2850.4,2931.9,2642.15562884,2699.7,32682246.603636898,12105.880877
1620000000000,2021-05-03 00:00:00,ETH/EUR,2453.7,2857.18998923,2453.6,2843.3,20340502.713604484,7153.83628657
1619913600000,2021-05-02 00:00:00,ETH/EUR,2447.1,2478.3,2375.7,2453.7,8457596.432030307,3446.87469211
1619827200000,2021-05-01 00:00:00,ETH/EUR,2304.1,2454.1,2291.27349923,2450.08294689,8687444.034819128,3545.77547909
1619740800000,2021-04-30 00:00:00,ETH/EUR,2275.6,2316.80145245,2249.5,2303.00659712,8202668.111926563,3561.72150014
1619654400000,2021-04-29 00:00:00,ETH/EUR,2265.1,2304.935674,2202.15099804,2273.7,12111986.549333813,5326.99412822
1619568000000,2021-04-28 00:00:00,ETH/EUR,2204.80314425,2276.5,2125.2,2263.7,17816090.67719776,7870.34089199
1619481600000,2021-04-27 00:00:00,ETH/EUR,2096.98048467,2217.3,2058.6,2204.6,14493210.592209928,6574.07719868
1619395200000,2021-04-26 00:00:00,ETH/EUR,1920.0,2106.33350598,1907.08177946,2099.9,15589423.805260614,7423.88866387
1619308800000,2021-04-25 00:00:00,ETH/EUR,1834.9,1950.046119,1792.488343,1920.0,17404075.505952,9064.62265935
1619222400000,2021-04-24 00:00:00,ETH/EUR,1957.8,1957.8,1787.6938252,1834.89502626,12310079.889860895,6708.87419372
1619136000000,2021-04-23 00:00:00,ETH/EUR,1996.5,2030.9,1751.8,1954.78838143,36837635.11983327,18844.81996608
1619049600000,2021-04-22 00:00:00,ETH/EUR,1958.1,2197.87855167,1919.0,2003.2,36574310.25892909,18257.94242159
1618963200000,2021-04-21 00:00:00,ETH/EUR,1941.33447264,2049.7,1864.0,1957.7,28462692.147820383,14538.84259479
1618876800000,2021-04-20 00:00:00,ETH/EUR,1794.1,1948.4,1705.72193012,1936.3,23892231.475736167,12339.11660163
1618790400000,2021-04-19 00:00:00,ETH/EUR,1874.25618762,1903.8,1727.9,1798.8,13594992.264202248,7557.81202146
1618704000000,2021-04-18 00:00:00,ETH/EUR,1931.0,1947.42997331,1608.25300359,1859.28758839,38395708.34493792,20650.76354228
1618617600000,2021-04-17 00:00:00,ETH/EUR,2021.29109984,2081.3,1928.484803,1930.9051111,10184054.82928412,5274.2388897
1618531200000,2021-04-16 00:00:00,ETH/EUR,2104.96355669,2126.3,1917.9,2021.9,16975016.486319806,8395.57667853
1618444800000,2021-04-15 00:00:00,ETH/EUR,2029.1,2123.5,2000.0,2102.2,9364651.830990901,4454.69119541
1618358400000,2021-04-14 00:00:00,ETH/EUR,1923.92555291,2040.0,1908.5,2027.51334609,14905213.91742382,7351.4751191
1618272000000,2021-04-13 00:00:00,ETH/EUR,1794.9,1939.08613417,1794.2,1920.4,16356200.336671343,8517.07995036
1618185600000,2021-04-12 00:00:00,ETH/EUR,1813.0,1855.0,1765.35419329,1795.25846937,6351744.898163129,3538.06708423
1618099200000,2021-04-11 00:00:00,ETH/EUR,1798.5,1820.26199095,1778.87275598,1808.6531104,5336203.171104333,2950.37403271
1618012800000,2021-04-10 00:00:00,ETH/EUR,1736.7,1848.65516702,1731.1,1795.3,13742744.484707316,7654.84569972
1617926400000,2021-04-09 00:00:00,ETH/EUR,1747.3,1766.7,1725.4,1739.1,8545912.476505732,4913.98566874
1617840000000,2021-04-08 00:00:00,ETH/EUR,1657.3,1747.6,1642.3,1744.74271354,4540893.556614773,2602.61499955
1617753600000,2021-04-07 00:00:00,ETH/EUR,1779.3,1791.2,1624.3,1652.1,12785677.83183768,7739.0459608
1617667200000,2021-04-06 00:00:00,ETH/EUR,1786.83380699,1825.36428242,1724.9,1778.9,10466421.381197646,5883.64797414
1617580800000,2021-04-05 00:00:00,ETH/EUR,1767.8,1804.44111614,1701.7,1783.7,12405967.034080837,6955.18699001
1617494400000,2021-04-04 00:00:00,ETH/EUR,1703.4,1779.0,1684.6,1766.5,2534011.92495782,1434.48170108
1617408000000,2021-04-03 00:00:00,ETH/EUR,1815.90921842,1816.2,1703.0,1709.7,6583412.105339788,3850.62414771
1617321600000,2021-04-02 00:00:00,ETH/EUR,1673.5,1822.1,1654.73152751,1815.22897522,10164408.829411983,5599.51883105
1617235200000,2021-04-01 00:00:00,ETH/EUR,1639.3,1684.0062955,1604.4,1671.4,8371219.033628585,5008.50725956
1617148800000,2021-03-31 00:00:00,ETH/EUR,1575.00874661,1661.4,1509.95541049,1634.6,9871445.955429696,6039.05906976
1617062400000,2021-03-30 00:00:00,ETH/EUR,1549.4,1588.11303835,1520.0,1574.0,4523375.8330372805,2873.80929672
1616976000000,2021-03-29 00:00:00,ETH/EUR,1431.6,1561.83511601,1423.74655482,1546.39015372,7782015.135862782,5032.37499097
1616889600000,2021-03-28 00:00:00,ETH/EUR,1452.07033389,1460.95020489,1410.0,1430.4,2733423.277136256,1910.95027764
1616803200000,2021-03-27 00:00:00,ETH/EUR,1441.2,1465.93984669,1411.9,1449.0258068,4087405.0628705258,2820.79521544
1616716800000,2021-03-26 00:00:00,ETH/EUR,1349.7,1440.36665013,1349.7,1439.9,9216830.482640859,6401.02123942
1616630400000,2021-03-25 00:00:00,ETH/EUR,1342.3,1375.21800283,1311.00705146,1348.1,9458113.519745605,7015.88422205
1616544000000,2021-03-24 00:00:00,ETH/EUR,1407.61408551,1471.0,1299.97400808,1342.3,13239992.61503097,9863.66133877
1616457600000,2021-03-23 00:00:00,ETH/EUR,1409.77671266,1451.3,1385.2,1410.401942,4669061.047105555,3310.44712012
1616371200000,2021-03-22 00:00:00,ETH/EUR,1502.9,1518.5,1387.6,1409.77671266,10222343.452605011,7251.0372464
1616284800000,2021-03-21 00:00:00,ETH/EUR,1508.0,1523.0,1460.76888969,1501.6401103,5796154.101742798,3859.88231267
1616198400000,2021-03-20 00:00:00,ETH/EUR,1515.25505756,1566.7,1507.9,1507.9,4879978.1285546,3236.274374
1616112000000,2021-03-19 00:00:00,ETH/EUR,1488.4,1547.1,1454.5,1516.1,4821398.42493297,3180.1321977
1616025600000,2021-03-18 00:00:00,ETH/EUR,1520.6,1545.0,1477.4,1491.7,5761570.914083656,3862.41932968
1615939200000,2021-03-17 00:00:00,ETH/EUR,1517.49777281,1532.1,1464.7,1519.8,17465783.227773886,11492.15898656
1615852800000,2021-03-16 00:00:00,ETH/EUR,1506.7,1529.0,1445.5,1517.0,15254544.351775171,10055.73128001
1615766400000,2021-03-15 00:00:00,ETH/EUR,1546.5,1580.7,1454.7,1502.50493517,23512854.071508482,15649.10272248
1615680000000,2021-03-14 00:00:00,ETH/EUR,1605.6,1616.3,1539.33111897,1546.5,6777757.98682977,4382.64337978
1615593600000,2021-03-13 00:00:00,ETH/EUR,1480.2,1625.0,1449.2,1610.69250182,9071787.664546793,5632.22815919
1615507200000,2021-03-12 00:00:00,ETH/EUR,1528.06181746,1540.0,1441.7,1483.67639735,9603149.407490866,6472.53634596
1615420800000,2021-03-11 00:00:00,ETH/EUR,1506.9,1543.0,1449.59998368,1526.9,10559843.554418696,6915.87108155
1615334400000,2021-03-10 00:00:00,ETH/EUR,1574.55600848,1580.0,1481.7,1509.6,13672791.099319104,9057.22780824
1615248000000,2021-03-09 00:00:00,ETH/EUR,1547.23021701,1574.1,1515.1,1573.8,8225000.532059903,5226.20443008
1615161600000,2021-03-08 00:00:00,ETH/EUR,1453.37418987,1553.6,1402.1,1545.7,11205579.548599033,7249.51772569
1615075200000,2021-03-07 00:00:00,ETH/EUR,1387.6,1453.0,1370.2,1448.59280186,6965171.653059394,4808.2329583
1614988800000,2021-03-06 00:00:00,ETH/EUR,1290.7,1401.2,1271.1,1385.10124843,14218891.990543196,10265.59755589
1614902400000,2021-03-05 00:00:00,ETH/EUR,1288.5,1301.67552775,1211.29097424,1286.26229555,12625906.289659353,9815.96547869
1614816000000,2021-03-04 00:00:00,ETH/EUR,1299.4,1346.7,1259.7,1286.72840277,12049462.127221119,9364.41762013
1614729600000,2021-03-03 00:00:00,ETH/EUR,1231.4,1373.29676932,1223.6,1303.60107351,9458074.53336541,7255.34423495
1614643200000,2021-03-02 00:00:00,ETH/EUR,1302.8,1328.5,1206.8,1231.2,9587057.862845233,7786.75914786
1614556800000,2021-03-01 00:00:00,ETH/EUR,1178.92890362,1303.5,1169.64170993,1302.7,14636448.270023048,11235.47115224
1614470400000,2021-02-28 00:00:00,ETH/EUR,1208.7,1218.0974944,1074.3,1177.5,18752809.1173572,15925.95254128
1614384000000,2021-02-27 00:00:00,ETH/EUR,1195.6,1264.81983201,1182.9,1209.7,9999631.524780018,8266.20775794
1614297600000,2021-02-26 00:00:00,ETH/EUR,1221.43285297,1291.3,1154.8,1194.1,24883341.877618127,20838.57455625
1614211200000,2021-02-25 00:00:00,ETH/EUR,1334.9,1367.40157816,1200.5,1221.88477709,16322550.29980384,13358.50205015
1614124800000,2021-02-24 00:00:00,ETH/EUR,1298.3,1404.45489181,1233.7,1335.1,20273125.650938276,15184.72447827
1614038400000,2021-02-23 00:00:00,ETH/EUR,1459.0,1463.0,1120.8,1298.4,52240623.740256034,40234.61471061
1613952000000,2021-02-22 00:00:00,ETH/EUR,1594.8,1595.7,1278.9,1460.3,32869063.495280873,22508.43216824
1613865600000,2021-02-21 00:00:00,ETH/EUR,1577.0,1632.6,1553.5,1597.4,8389668.81606588,5252.0776362
1613779200000,2021-02-20 00:00:00,ETH/EUR,1614.3,1680.68891164,1468.85955846,1581.3,23576103.182871476,14909.31713329
1613692800000,2021-02-19 00:00:00,ETH/EUR,1605.73769048,1627.3,1564.7,1614.30514998,15397725.645751048,9538.29927752
1613606400000,2021-02-18 00:00:00,ETH/EUR,1536.0,1611.3,1536.0,1604.4,8662725.653171016,5399.35530614
1613520000000,2021-02-17 00:00:00,ETH/EUR,1476.07517002,1542.1,1435.8,1534.1,9900869.724084267,6453.86201948
1613433600000,2021-02-16 00:00:00,ETH/EUR,1467.4,1505.42177099,1424.70453134,1475.3,13345628.264428493,9046.04369581
1613347200000,2021-02-15 00:00:00,ETH/EUR,1486.8,1514.31601521,1359.6,1466.7,12963906.350153819,8838.82617451
1613260800000,2021-02-14 00:00:00,ETH/EUR,1498.7,1528.6,1469.90552021,1487.2,7066568.141566649,4751.59234909
1613174400000,2021-02-13 00:00:00,ETH/EUR,1521.0,1546.0,1453.8,1497.3,12156385.225871418,8118.87078466
1613088000000,2021-02-12 00:00:00,ETH/EUR,1473.93582456,1539.72958019,1435.8,1522.0,18508495.99651762,12160.64125921
1613001600000,2021-02-11 00:00:00,ETH/EUR,1439.8,1499.7,1407.3,1473.93582456,11380469.781918388,7721.14334443
1612915200000,2021-02-10 00:00:00,ETH/EUR,1465.9,1515.31660475,1385.3,1441.0,18124858.54797057,12577.97262177
1612828800000,2021-02-09 00:00:00,ETH/EUR,1458.8,1509.5,1417.7,1463.18934041,22269622.679390363,15219.91861501
1612742400000,2021-02-08 00:00:00,ETH/EUR,1339.06892891,1480.5,1299.2,1454.8,31752949.094744023,21826.33289438
1612656000000,2021-02-07 00:00:00,ETH/EUR,1393.3879414,1403.9,1234.8,1338.1,15191412.066323781,11352.97217422
1612569600000,2021-02-06 00:00:00,ETH/EUR,1427.6,1446.2,1366.66384127,1391.7,18938666.274218258,13608.29652527
1612483200000,2021-02-05 00:00:00,ETH/EUR,1338.8,1463.12412152,1330.4,1426.9,39381426.96248513,27599.29004309
1612396800000,2021-02-04 00:00:00,ETH/EUR,1382.6,1408.61461473,1302.4,1333.8,19176736.68916621,14377.52038474
1612310400000,2021-02-03 00:00:00,ETH/EUR,1260.7,1384.5,1255.6396901,1380.9,21659389.23056678,15684.98025242
1612224000000,2021-02-02 00:00:00,ETH/EUR,1140.5,1286.9,1128.5,1256.6,22060068.466331247,17555.36245928
1612137600000,2021-02-01 00:00:00,ETH/EUR,1083.6,1142.5,1048.4,1140.2,15177758.87608334,13311.4882267
1612051200000,2021-01-31 00:00:00,ETH/EUR,1136.71017771,1138.1257937,1058.2,1083.9,11683077.085560514,10778.74073767
1611964800000,2021-01-30 00:00:00,ETH/EUR,1142.2,1160.1,1092.0,1136.7,11447008.356772486,10070.38651955
1611878400000,2021-01-29 00:00:00,ETH/EUR,1096.1,1187.5,1063.75992813,1137.30190069,38474480.677933,33829.61081362
1611792000000,2021-01-28 00:00:00,ETH/EUR,1023.3,1121.8952837,1009.31291689,1096.1,36577037.807866044,33370.16495563
1611705600000,2021-01-27 00:00:00,ETH/EUR,1124.57096545,1129.4,1000.0,1024.9,26410695.044007152,25769.0458035
1611619200000,2021-01-26 00:00:00,ETH/EUR,1083.6,1135.0,1025.6,1124.8,26798216.829899486,23824.87271506
1611532800000,2021-01-25 00:00:00,ETH/EUR,1146.10437127,1216.0,1066.33537315,1089.21797082,24956504.595978495,22912.31439855
1611446400000,2021-01-24 00:00:00,ETH/EUR,1013.7,1150.37720088,1003.49094433,1144.95399407,18681402.485427942,16316.2909446
1611360000000,2021-01-23 00:00:00,ETH/EUR,1015.2,1047.2,984.0,1012.44408446,8301245.686655987,8199.21397544
1611273600000,2021-01-22 00:00:00,ETH/EUR,919.03,1048.5,861.71,1017.58173549,22036209.93845844,21655.46920695
1611187200000,2021-01-21 00:00:00,ETH/EUR,1137.6,1146.1,892.19,913.86,38181730.6001026,41780.72199254
1611100800000,2021-01-20 00:00:00,ETH/EUR,1127.80248908,1160.4,1018.9,1137.5,16042318.381077625,14103.13703831
1611014400000,2021-01-19 00:00:00,ETH/EUR,1046.2,1187.13795653,1038.8,1125.1,16870514.143824935,14994.67971187
1610928000000,2021-01-18 00:00:00,ETH/EUR,1024.0,1045.9,981.54,1044.0,8124118.16493924,7781.72238021
1610841600000,2021-01-17 00:00:00,ETH/EUR,1016.9,1053.41386733,963.91,1020.8,8224735.67740352,8057.1470194
1610755200000,2021-01-16 00:00:00,ETH/EUR,968.78,1071.9,955.17,1017.26085032,10011503.698386261,9841.62881648
1610668800000,2021-01-15 00:00:00,ETH/EUR,1016.8,1032.1,886.7,968.00934092,13642304.014766105,14093.1532766
1610582400000,2021-01-14 00:00:00,ETH/EUR,928.19,1025.5,894.11,1013.6,15736822.83604749,15525.67367408
1610496000000,2021-01-13 00:00:00,ETH/EUR,861.9,933.6,810.0,927.78,12256007.043062512,13210.03583076
1610409600000,2021-01-12 00:00:00,ETH/EUR,893.94336511,946.38560155,830.67913258,862.2,15329574.818846622,17779.60429001
1610323200000,2021-01-11 00:00:00,ETH/EUR,1033.3,1033.3,758.9,894.19,44619032.79045806,49898.82775524
1610236800000,2021-01-10 00:00:00,ETH/EUR,1046.2,1105.1,957.39,1031.3,12924461.617716871,12532.20364367
1610150400000,2021-01-09 00:00:00,ETH/EUR,994.94628174,1068.5,958.44,1047.2,7824091.35900084,7471.43941845
1610064000000,2021-01-08 00:00:00,ETH/EUR,999.28376106,1040.0,865.5,998.95,17031383.683644984,17049.28543335
1609977600000,2021-01-07 00:00:00,ETH/EUR,980.99,1051.5,932.9,995.5,27495087.73152603,27619.37491866
1609891200000,2021-01-06 00:00:00,ETH/EUR,896.32,984.89,861.57,980.18,36644664.108293824,37385.64764461
1609804800000,2021-01-05 00:00:00,ETH/EUR,850.43,925.07,789.37,894.33,29447357.70024448,32926.72469921
1609718400000,2021-01-04 00:00:00,ETH/EUR,798.38,950.0,700.0,851.58,78272543.8911603,91914.49293215
1609632000000,2021-01-03 00:00:00,ETH/EUR,634.3,826.36,630.66,797.99,37571629.889997475,47082.83298036
1609545600000,2021-01-02 00:00:00,ETH/EUR,595.84,643.73,585.39,633.71264838,5240598.940147805,8269.67704297
1609459200000,2021-01-01 00:00:00,ETH/EUR,602.58,615.48,586.4,596.63,3508230.6185336136,5880.07746599
1609372800000,2020-12-31 00:00:00,ETH/EUR,611.9,614.18,581.61,602.41491528,4890935.043886109,8118.88105661
1609286400000,2020-12-30 00:00:00,ETH/EUR,597.91,616.2,584.66,611.06,3219284.3406894333,5268.36045673
1609200000000,2020-12-29 00:00:00,ETH/EUR,597.4,604.86,562.97,595.96402383,3767516.360555204,6321.71777139
1609113600000,2020-12-28 00:00:00,ETH/EUR,563.26,612.01,558.06,596.47671031,5933368.961354121,9947.36065767
1609027200000,2020-12-27 00:00:00,ETH/EUR,521.7,583.12146313,510.37480522,560.36,12019041.349435233,21448.78533342
1608940800000,2020-12-26 00:00:00,ETH/EUR,514.66,533.5,504.65,521.2,4186083.05207702,8031.62519585
1608854400000,2020-12-25 00:00:00,ETH/EUR,503.93,521.39,476.15,514.67,8810905.461547488,17119.5240864
1608768000000,2020-12-24 00:00:00,ETH/EUR,479.46,504.78,463.36,502.6,2210600.3110552197,4398.3293097
1608681600000,2020-12-23 00:00:00,ETH/EUR,522.41,523.72,450.0,479.72,6668730.650923763,13901.29794656
1608595200000,2020-12-22 00:00:00,ETH/EUR,496.73,522.92,480.55,522.05,3817869.5849842723,7313.22590745
1608508800000,2020-12-21 00:00:00,ETH/EUR,521.83,531.75,488.28732541,496.48,7610339.349154667,15328.59198589
1608422400000,2020-12-20 00:00:00,ETH/EUR,535.8,538.84,507.69,521.47,2634182.5957753565,5051.45568446
1608336000000,2020-12-19 00:00:00,ETH/EUR,534.35,547.0,526.79,537.35,2092635.587450452,3894.36231032
1608249600000,2020-12-18 00:00:00,ETH/EUR,523.57,542.58,512.69,534.26,3391896.251189806,6348.77447533
1608163200000,2020-12-17 00:00:00,ETH/EUR,521.66,550.5,510.15907593,523.4,13967724.250421815,26686.51939324
1608076800000,2020-12-16 00:00:00,ETH/EUR,485.52,522.83,478.22,521.68,7518374.586303986,14411.85130023
1607990400000,2020-12-15 00:00:00,ETH/EUR,483.56,491.85,476.91,485.124457,2371815.641467724,4889.08692861
1607904000000,2020-12-14 00:00:00,ETH/EUR,487.22,487.95,474.17,482.41,1087552.5888564754,2254.41551555
1607817600000,2020-12-13 00:00:00,ETH/EUR,469.66,491.89,465.33,487.31,1839680.6115225474,3775.17516883
1607731200000,2020-12-12 00:00:00,ETH/EUR,449.76,473.89,449.08,469.34,896017.593722652,1909.1012778
1607644800000,2020-12-11 00:00:00,ETH/EUR,460.80669771,461.69,440.65,449.63,2228398.653652259,4956.07200065
1607558400000,2020-12-10 00:00:00,ETH/EUR,476.37,476.37,451.98996113,459.65,1643402.7534112674,3575.33504495
1607472000000,2020-12-09 00:00:00,ETH/EUR,457.7,487.79860811,438.71,474.76,4716372.0889142,9934.223795
1607385600000,2020-12-08 00:00:00,ETH/EUR,487.94,491.41999956,454.57,458.5,2225426.42458745,4853.7108497
1607299200000,2020-12-07 00:00:00,ETH/EUR,497.9,497.9,482.91,489.31,2002138.1953200274,4091.75818054
1607212800000,2020-12-06 00:00:00,ETH/EUR,492.99,500.69,481.44,497.54,1072682.9565079163,2155.97330166
1607126400000,2020-12-05 00:00:00,ETH/EUR,467.57,493.15,461.25,493.06,1199643.0957751719,2433.05702303
1607040000000,2020-12-04 00:00:00,ETH/EUR,507.29,510.79654924,466.29,468.34674877,6892794.795058457,14717.28972852
1606953600000,2020-12-03 00:00:00,ETH/EUR,493.53,513.45,483.86,507.8,3355218.454342212,6607.36206054
1606867200000,2020-12-02 00:00:00,ETH/EUR,486.23871061,503.09940466,477.38,493.68,3266566.76233169,6616.76949103
1606780800000,2020-12-01 00:00:00,ETH/EUR,516.00780177,531.8,469.94,486.45,13602072.819511408,27961.91349473
1606694400000,2020-11-30 00:00:00,ETH/EUR,482.32,515.96,476.13,515.92,4762706.1767499875,9231.48196765
1606608000000,2020-11-29 00:00:00,ETH/EUR,449.65,481.93,444.07,479.84,1686768.072022824,3515.27190735
1606521600000,2020-11-28 00:00:00,ETH/EUR,434.29,458.28,424.62,449.87,1568093.447692359,3485.65907416
1606435200000,2020-11-27 00:00:00,ETH/EUR,437.91994973,447.34,414.58,434.16,3146047.0713825556,7246.28494422
1606348800000,2020-11-26 00:00:00,ETH/EUR,477.77,484.06,405.63,437.55065201,13814385.4130973,31572.0827969
1606262400000,2020-11-25 00:00:00,ETH/EUR,508.39,508.39,466.12,478.0,3496848.96496816,7315.58360872
1606176000000,2020-11-24 00:00:00,ETH/EUR,514.06,523.22,495.86,507.69,5616797.890209526,11063.44007211
1606089600000,2020-11-23 00:00:00,ETH/EUR,470.16,514.81,463.0,513.6947787,8681438.63565103,16899.99391783
1606003200000,2020-11-22 00:00:00,ETH/EUR,465.21,489.09,431.83,470.25,8344758.879588532,17745.36710173
1605916800000,2020-11-21 00:00:00,ETH/EUR,430.16,465.29,423.57,464.64,6856617.99287858,14756.83968853
1605830400000,2020-11-20 00:00:00,ETH/EUR,397.40382721,433.33,396.61,430.5,4050256.0174603797,9408.26020316
1605744000000,2020-11-19 00:00:00,ETH/EUR,404.68,406.0,391.68326874,397.10887346,1926549.5898169074,4851.43928674
1605657600000,2020-11-18 00:00:00,ETH/EUR,406.51,417.0,385.70698916,403.72,6240150.08110471,15456.62855718
1605571200000,2020-11-17 00:00:00,ETH/EUR,388.39,408.24,388.15,406.69,4104399.3707443275,10092.20627688
1605484800000,2020-11-16 00:00:00,ETH/EUR,378.0,393.38327143,376.72,388.27,1525714.2175807494,3929.51867922
1605398400000,2020-11-15 00:00:00,ETH/EUR,388.94,390.9,372.0,378.43,1416731.0472569347,3743.70701915
1605312000000,2020-11-14 00:00:00,ETH/EUR,403.02,403.23,381.85,388.66458061,1782366.8120609776,4585.87404405
1605225600000,2020-11-13 00:00:00,ETH/EUR,392.13,403.01,387.39,402.46,3255995.935024706,8090.23489297
1605139200000,2020-11-12 00:00:00,ETH/EUR,393.81,398.94,383.26,391.11,3486272.51836635,8913.790285
1605052800000,2020-11-11 00:00:00,ETH/EUR,381.73,404.87,380.75,394.38,3021698.9265514,7661.89696879
1604966400000,2020-11-10 00:00:00,ETH/EUR,376.12,385.27,371.74,380.93,1579891.3365705626,4147.45842168
1604880000000,2020-11-09 00:00:00,ETH/EUR,382.6,386.91,367.89,375.59,2966075.8157755076,7897.1107212
1604793600000,2020-11-08 00:00:00,ETH/EUR,367.14,387.59,364.63116993,383.3,1399836.2590458822,3652.06433354
1604707200000,2020-11-07 00:00:00,ETH/EUR,383.39,393.77,358.88,367.15,3593494.239667314,9787.53708203
1604620800000,2020-11-06 00:00:00,ETH/EUR,352.43,385.45,350.99,383.69,4538769.5567817595,11829.26205213
1604534400000,2020-11-05 00:00:00,ETH/EUR,343.50851412,355.57158149,335.93,352.23,4071499.0249755057,11559.20570359
1604448000000,2020-11-04 00:00:00,ETH/EUR,330.22,349.03,323.25,343.0,4913364.29833809,14324.67725463
1604361600000,2020-11-03 00:00:00,ETH/EUR,329.28,332.55,318.03,330.23,1430140.6335553713,4330.74110031
1604275200000,2020-11-02 00:00:00,ETH/EUR,340.76,347.76,324.48,329.28423275,1564091.376323104,4749.97349026
1604188800000,2020-11-01 00:00:00,ETH/EUR,330.83,341.17,329.52,340.72,886371.45838152,2601.465891
1604102400000,2020-10-31 00:00:00,ETH/EUR,327.96,337.56,326.25,330.91,2176424.3353031627,6577.08843886
1604016000000,2020-10-30 00:00:00,ETH/EUR,331.42,335.96,319.80662093,327.79,1837648.0450934984,5606.17482258
1603929600000,2020-10-29 00:00:00,ETH/EUR,330.63,337.67845828,325.24,331.54,1294928.0890529193,3905.79745748
1603843200000,2020-10-28 00:00:00,ETH/EUR,342.22,347.47,324.35,330.98,2670213.007106333,8067.59625085
1603756800000,2020-10-27 00:00:00,ETH/EUR,332.55,346.46023067,330.3169375,342.23944635,2689444.828812085,7858.37184315
1603670400000,2020-10-26 00:00:00,ETH/EUR,342.75,347.64,323.38,332.8,3203953.713698816,9627.26476472
1603584000000,2020-10-25 00:00:00,ETH/EUR,347.69,352.21,340.29941442,342.70030332,1187606.8180100445,3465.43847935
1603497600000,2020-10-24 00:00:00,ETH/EUR,345.34,351.51,343.15,347.78,1629903.1416775573,4686.59250583
1603411200000,2020-10-23 00:00:00,ETH/EUR,350.64866363,354.38,339.69,345.34,4626927.1521289665,13398.17904711
1603324800000,2020-10-22 00:00:00,ETH/EUR,330.14098336,356.4,330.12,350.57,5238090.131006277,14941.63827768
1603238400000,2020-10-21 00:00:00,ETH/EUR,311.81,338.25,311.29,330.68,4950317.3824650785,14970.11425688
