Date,Open,High,Low,Close
02/01/2023,"1,450.67","1,499.00","1,432.10","1,488.50"
01/31/2023,"1,433.77","1,475.43","1,425.14","1,450.12"
01/30/2023,"1,511.10","1,521.97","1,416.87","1,433.25"
01/29/2023,"1,442.90","1,525.36","1,438.06","1,511.10"
01/28/2023,"1,471.94","1,478.08","1,435.41","1,442.90"
01/27/2023,"1,471.14","1,492.03","1,430.22","1,471.91"
01/26/2023,"1,489.03","1,502.78","1,448.56","1,471.50"
01/25/2023,"1,467.06","1,486.79","1,398.38","1,482.66"
01/24/2023,"1,501.77","1,509.23","1,462.39","1,469.00"
01/23/2023,"1,498.58","1,515.93","1,469.19","1,502.01"
01/22/2023,"1,532.04","1,532.04","1,477.52","1,498.55"
01/21/2023,"1,508.83","1,545.99","1,491.00","1,530.79"
01/20/2023,"1,425.98","1,516.51","1,423.57","1,508.90"
01/19/2023,"1,415.66","1,443.89","1,397.15","1,426.45"
01/18/2023,"1,465.74","1,478.01","1,390.06","1,415.26"
01/17/2023,"1,459.16","1,480.11","1,430.29","1,465.80"
01/16/2023,"1,432.23","1,477.99","1,405.13","1,459.37"
01/15/2023,"1,418.76","1,440.90","1,398.41","1,432.21"
01/14/2023,"1,343.67","1,470.03","1,331.64","1,418.77"
01/13/2023,"1,314.40","1,347.80","1,292.46","1,344.51"
01/12/2023,"1,248.36","1,322.87","1,246.62","1,315.49"
01/11/2023,"1,247.51","1,249.96","1,227.02","1,247.30"
01/10/2023,"1,228.04","1,252.18","1,225.04","1,248.25"
01/09/2023,"1,192.51","1,250.91","1,191.61","1,227.58"
01/08/2023,"1,188.03","1,196.99","1,181.89","1,192.50"
01/07/2023,"1,189.42","1,193.37","1,185.00","1,188.97"
01/06/2023,"1,189.46","1,197.24","1,176.23","1,189.53"
01/05/2023,"1,181.04","1,191.94","1,172.81","1,189.13"
01/04/2023,"1,146.92","1,195.61","1,146.13","1,181.02"
01/03/2023,"1,141.18","1,154.90","1,134.75","1,146.77"
01/02/2023,"1,122.47","1,142.57","1,114.33","1,141.40"
01/01/2023,"1,118.82","1,123.19","1,111.30","1,122.47"
12/31/2022,"1,118.80","1,127.78","1,112.55","1,119.01"
12/30/2022,"1,119.97","1,127.96","1,108.40","1,118.84"
12/29/2022,"1,117.72","1,131.31","1,114.90","1,119.97"
12/28/2022,"1,137.46","1,140.00","1,115.06","1,117.89"
12/27/2022,"1,142.70","1,157.48","1,129.09","1,137.48"
12/26/2022,"1,147.88","1,151.66","1,140.27","1,142.90"
12/25/2022,"1,146.35","1,155.23","1,129.40","1,147.88"
12/24/2022,"1,150.56","1,153.20","1,142.90","1,146.65"
12/23/2022,"1,145.92","1,157.75","1,143.45","1,150.56"
12/22/2022,"1,141.50","1,161.24","1,117.44","1,145.94"
12/21/2022,"1,144.15","1,148.45","1,135.11","1,141.28"
12/20/2022,"1,107.91","1,153.48","1,085.72","1,144.16"
12/19/2022,"1,115.89","1,127.41","1,097.84","1,107.91"
