https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1589846400,2020-05-19 00:00:00,ETH/BTC,0.02209,0.02216,0.02179,0.02194,203.56,9264.68
1589760000,2020-05-18 00:00:00,ETH/BTC,0.0214,0.02237,0.02133,0.02209,251.53,11454.38
1589673600,2020-05-17 00:00:00,ETH/BTC,0.02138,0.02152,0.02095,0.0214,119.59,5632.38
1589587200,2020-05-16 00:00:00,ETH/BTC,0.02092,0.02152,0.02087,0.02138,97.01,4564.18
1589500800,2020-05-15 00:00:00,ETH/BTC,0.02076,0.02132,0.02069,0.02092,171.29,8187.7
1589414400,2020-05-14 00:00:00,ETH/BTC,0.02146,0.02146,0.0205,0.02076,494.08,23661.18
1589328000,2020-05-13 00:00:00,ETH/BTC,0.02155,0.02173,0.02111,0.02146,230.82,10801.45
1589241600,2020-05-12 00:00:00,ETH/BTC,0.02168,0.02183,0.02133,0.02155,126.94,5874.31
1589155200,2020-05-11 00:00:00,ETH/BTC,0.02148,0.02176,0.021,0.02168,466.96,21849.25
1589068800,2020-05-10 00:00:00,ETH/BTC,0.02201,0.02304,0.02137,0.02148,1478.7,66667.35
1588982400,2020-05-09 00:00:00,ETH/BTC,0.02159,0.02203,0.0215,0.02201,194.13,8873.64
1588896000,2020-05-08 00:00:00,ETH/BTC,0.02125,0.02168,0.02118,0.02159,270.86,12680.25
1588809600,2020-05-07 00:00:00,ETH/BTC,0.02173,0.02226,0.02105,0.02125,1862.06,85440.44
1588723200,2020-05-06 00:00:00,ETH/BTC,0.02275,0.02306,0.02171,0.02173,356.64,15989.08
1588636800,2020-05-05 00:00:00,ETH/BTC,0.02329,0.02343,0.02274,0.02275,75.97,3299.26
1588550400,2020-05-04 00:00:00,ETH/BTC,0.02358,0.02368,0.02274,0.02329,305.86,13209.35
1588464000,2020-05-03 00:00:00,ETH/BTC,0.02385,0.024,0.02341,0.02358,83.06,3511.07
1588377600,2020-05-02 00:00:00,ETH/BTC,0.02402,0.02416,0.02379,0.02385,47.78,1992.4
1588291200,2020-05-01 00:00:00,ETH/BTC,0.02389,0.02436,0.02371,0.02402,180.13,7531.37
1588204800,2020-04-30 00:00:00,ETH/BTC,0.02455,0.02465,0.02362,0.02389,277.2,11515.22
1588118400,2020-04-29 00:00:00,ETH/BTC,0.0254,0.02598,0.02427,0.02456,542.93,21656.1
1588032000,2020-04-28 00:00:00,ETH/BTC,0.02524,0.02547,0.0251,0.02537,180.57,7112.61
1587945600,2020-04-27 00:00:00,ETH/BTC,0.02566,0.02569,0.02488,0.02524,117.35,4640.2
1587859200,2020-04-26 00:00:00,ETH/BTC,0.02576,0.02595,0.0255,0.02566,99.5,3869.33
1587772800,2020-04-25 00:00:00,ETH/BTC,0.02499,0.02595,0.02492,0.02576,214.38,8353.8
1587686400,2020-04-24 00:00:00,ETH/BTC,0.02481,0.02508,0.02466,0.02499,296.69,11917.53
1587600000,2020-04-23 00:00:00,ETH/BTC,0.02565,0.02603,0.02458,0.02481,766.35,30432.45
1587513600,2020-04-22 00:00:00,ETH/BTC,0.02496,0.02575,0.02491,0.02565,317.01,12460.57
1587427200,2020-04-21 00:00:00,ETH/BTC,0.02493,0.02531,0.0248,0.02492,268.04,10711.89
1587340800,2020-04-20 00:00:00,ETH/BTC,0.02529,0.02587,0.02467,0.02493,262.52,10413.71
1587254400,2020-04-19 00:00:00,ETH/BTC,0.02588,0.02598,0.02496,0.02529,124.69,4916.13
1587168000,2020-04-18 00:00:00,ETH/BTC,0.02426,0.026,0.02426,0.02588,185.37,7346.94
1587081600,2020-04-17 00:00:00,ETH/BTC,0.02424,0.02448,0.0239,0.02426,68.71,2846.35
1586995200,2020-04-16 00:00:00,ETH/BTC,0.02305,0.02476,0.02289,0.02424,613.82,25824.55
1586908800,2020-04-15 00:00:00,ETH/BTC,0.02307,0.02339,0.02286,0.02305,222.52,9559.82
1586822400,2020-04-14 00:00:00,ETH/BTC,0.02286,0.02329,0.02284,0.02306,106.5,4605.08
1586736000,2020-04-13 00:00:00,ETH/BTC,0.02297,0.02312,0.02262,0.02286,107.42,4698.66
1586649600,2020-04-12 00:00:00,ETH/BTC,0.02303,0.02318,0.02281,0.02297,73.58,3194.29
1586563200,2020-04-11 00:00:00,ETH/BTC,0.02299,0.02324,0.02274,0.02304,96.46,4192.7
1586476800,2020-04-10 00:00:00,ETH/BTC,0.02329,0.02339,0.02246,0.02299,2954.79,128496.52
1586390400,2020-04-09 00:00:00,ETH/BTC,0.02351,0.02359,0.02318,0.02329,225.37,9657.06
1586304000,2020-04-08 00:00:00,ETH/BTC,0.02285,0.02359,0.02279,0.02351,57.54,2473.6
1586217600,2020-04-07 00:00:00,ETH/BTC,0.02338,0.02369,0.02277,0.02285,393.37,16926.15
1586131200,2020-04-06 00:00:00,ETH/BTC,0.02106,0.02342,0.02102,0.02338,453.47,20308.68
1586044800,2020-04-05 00:00:00,ETH/BTC,0.02101,0.02119,0.02096,0.02106,26.64,1262.96
1585958400,2020-04-04 00:00:00,ETH/BTC,0.02097,0.02126,0.02081,0.02102,207.6,9849.72
1585872000,2020-04-03 00:00:00,ETH/BTC,0.02081,0.02108,0.02078,0.02097,210.21,10052.89
1585785600,2020-04-02 00:00:00,ETH/BTC,0.02043,0.02111,0.02041,0.02081,229.1,11091.36
1585699200,2020-04-01 00:00:00,ETH/BTC,0.02071,0.02116,0.02041,0.02043,171.28,8207.95
1585612800,2020-03-31 00:00:00,ETH/BTC,0.02067,0.02085,0.02039,0.02071,94.45,4584.82
1585526400,2020-03-30 00:00:00,ETH/BTC,0.02116,0.0213,0.02046,0.02067,353.5,16903.84
1585440000,2020-03-29 00:00:00,ETH/BTC,0.02105,0.02126,0.02087,0.02116,141.69,6732.34
1585353600,2020-03-28 00:00:00,ETH/BTC,0.02064,0.02123,0.02048,0.02099,255.33,12334.81
1585267200,2020-03-27 00:00:00,ETH/BTC,0.02056,0.02077,0.02039,0.02064,2211.96,107772.32
1585180800,2020-03-26 00:00:00,ETH/BTC,0.02035,0.02064,0.02019,0.02056,155.55,7636.63
1585094400,2020-03-25 00:00:00,ETH/BTC,0.02054,0.02107,0.0203,0.02035,339.72,16519.06
1585008000,2020-03-24 00:00:00,ETH/BTC,0.02101,0.02114,0.02049,0.02054,308.74,14881.29
1584921600,2020-03-23 00:00:00,ETH/BTC,0.02102,0.02143,0.02047,0.02101,557.54,26630.12
1584835200,2020-03-22 00:00:00,ETH/BTC,0.02142,0.02153,0.02081,0.02102,570.35,27024.63
1584748800,2020-03-21 00:00:00,ETH/BTC,0.02149,0.02157,0.02111,0.02147,184.15,8609.37
1584662400,2020-03-20 00:00:00,ETH/BTC,0.02213,0.02278,0.02025,0.02149,1231.47,57563.34
1584576000,2020-03-19 00:00:00,ETH/BTC,0.02192,0.02238,0.02152,0.02213,801.54,36496.86
1584489600,2020-03-18 00:00:00,ETH/BTC,0.02181,0.02203,0.02157,0.02192,289.93,13295.87
1584403200,2020-03-17 00:00:00,ETH/BTC,0.02207,0.02256,0.02153,0.02181,315.55,14301.44
1584316800,2020-03-16 00:00:00,ETH/BTC,0.0231,0.0233,0.02177,0.02207,862.8,38308.01
1584230400,2020-03-15 00:00:00,ETH/BTC,0.02364,0.02381,0.02223,0.0231,305.71,13260.12
1584144000,2020-03-14 00:00:00,ETH/BTC,0.02405,0.02443,0.02348,0.02365,517.31,21625.84
1584057600,2020-03-13 00:00:00,ETH/BTC,0.02238,0.0259,0.02194,0.02401,5430.27,231025.35
1583971200,2020-03-12 00:00:00,ETH/BTC,0.02454,0.02456,0.021,0.02238,8290.3,368400.53
1583884800,2020-03-11 00:00:00,ETH/BTC,0.02544,0.02557,0.0239,0.02454,480.1,19387.56
1583798400,2020-03-10 00:00:00,ETH/BTC,0.02558,0.02572,0.02507,0.02544,334.42,13190.62
1583712000,2020-03-09 00:00:00,ETH/BTC,0.02479,0.02616,0.0247,0.02558,903.0,35634.4
1583625600,2020-03-08 00:00:00,ETH/BTC,0.02672,0.02672,0.02444,0.02479,697.95,27035.59
1583539200,2020-03-07 00:00:00,ETH/BTC,0.02681,0.02749,0.02661,0.02672,480.41,17806.36
1583452800,2020-03-06 00:00:00,ETH/BTC,0.02522,0.02681,0.02522,0.0268,255.04,9799.31
1583366400,2020-03-05 00:00:00,ETH/BTC,0.02562,0.02574,0.02502,0.02522,125.67,4941.62
1583280000,2020-03-04 00:00:00,ETH/BTC,0.02553,0.02594,0.0254,0.02562,101.02,3950.08
1583193600,2020-03-03 00:00:00,ETH/BTC,0.02602,0.02612,0.02542,0.02553,110.71,4292.22
1583107200,2020-03-02 00:00:00,ETH/BTC,0.02552,0.0263,0.02542,0.02602,119.31,4605.0
1583020800,2020-03-01 00:00:00,ETH/BTC,0.02546,0.02606,0.02515,0.02552,98.66,3851.39
1582934400,2020-02-29 00:00:00,ETH/BTC,0.02612,0.02657,0.02545,0.02546,140.8,5402.04
1582848000,2020-02-28 00:00:00,ETH/BTC,0.02581,0.02636,0.02529,0.02612,243.24,9409.98
1582761600,2020-02-27 00:00:00,ETH/BTC,0.02547,0.02661,0.0246,0.02581,1686.7,66900.38
1582675200,2020-02-26 00:00:00,ETH/BTC,0.02649,0.02668,0.02483,0.02547,1672.7,65311.64
1582588800,2020-02-25 00:00:00,ETH/BTC,0.02752,0.02752,0.02644,0.02649,229.02,8511.05
1582502400,2020-02-24 00:00:00,ETH/BTC,0.02763,0.0278,0.0271,0.02752,364.66,13266.82
1582416000,2020-02-23 00:00:00,ETH/BTC,0.02714,0.02765,0.02701,0.02763,115.62,4217.37
1582329600,2020-02-22 00:00:00,ETH/BTC,0.02741,0.02749,0.02675,0.02714,125.12,4621.61
1582243200,2020-02-21 00:00:00,ETH/BTC,0.02682,0.02754,0.02652,0.02738,278.41,10311.79
1582156800,2020-02-20 00:00:00,ETH/BTC,0.02694,0.02741,0.02596,0.02682,310.28,11634.45
1582070400,2020-02-19 00:00:00,ETH/BTC,0.0278,0.02792,0.02672,0.02694,1828.54,66421.97
1581984000,2020-02-18 00:00:00,ETH/BTC,0.02759,0.02849,0.02696,0.0278,692.41,24845.98
1581897600,2020-02-17 00:00:00,ETH/BTC,0.02614,0.02763,0.02491,0.02759,1450.09,56329.12
1581811200,2020-02-16 00:00:00,ETH/BTC,0.02675,0.02728,0.02462,0.02614,645.85,25002.63
1581724800,2020-02-15 00:00:00,ETH/BTC,0.02757,0.02779,0.0266,0.02675,949.62,34844.84
1581638400,2020-02-14 00:00:00,ETH/BTC,0.02626,0.02767,0.02577,0.02762,1326.27,49197.53
1581552000,2020-02-13 00:00:00,ETH/BTC,0.02571,0.02674,0.0252,0.02626,950.35,36257.71
1581465600,2020-02-12 00:00:00,ETH/BTC,0.02317,0.02646,0.02317,0.02571,2197.06,86866.91
1581379200,2020-02-11 00:00:00,ETH/BTC,0.02266,0.02329,0.02242,0.02317,116.05,5076.34
1581292800,2020-02-10 00:00:00,ETH/BTC,0.02252,0.02281,0.02206,0.02266,362.41,16208.59
1581206400,2020-02-09 00:00:00,ETH/BTC,0.02255,0.02284,0.0223,0.02252,197.34,8737.24
1581120000,2020-02-08 00:00:00,ETH/BTC,0.02276,0.02311,0.02204,0.02255,277.09,12158.36
1581033600,2020-02-07 00:00:00,ETH/BTC,0.02183,0.02279,0.02183,0.02276,453.42,20238.0
1580947200,2020-02-06 00:00:00,ETH/BTC,0.02121,0.02195,0.02107,0.02183,411.16,19032.19
1580860800,2020-02-05 00:00:00,ETH/BTC,0.02055,0.02141,0.02046,0.02121,691.92,33098.93
1580774400,2020-02-04 00:00:00,ETH/BTC,0.02043,0.02055,0.02015,0.02055,72.78,3571.44
1580688000,2020-02-03 00:00:00,ETH/BTC,0.0202,0.02051,0.02014,0.02043,208.11,10226.53
1580601600,2020-02-02 00:00:00,ETH/BTC,0.01956,0.02042,0.01945,0.0202,304.6,15197.89
1580515200,2020-02-01 00:00:00,ETH/BTC,0.01925,0.01957,0.01918,0.01956,123.68,6372.83
1580428800,2020-01-31 00:00:00,ETH/BTC,0.0194,0.01954,0.01901,0.01925,221.73,11436.59
1580342400,2020-01-30 00:00:00,ETH/BTC,0.01867,0.01953,0.01853,0.0194,235.17,12348.77
1580256000,2020-01-29 00:00:00,ETH/BTC,0.01876,0.01905,0.01864,0.01867,367.1,19427.75
1580169600,2020-01-28 00:00:00,ETH/BTC,0.0191,0.01921,0.01873,0.01876,1193.94,62685.94
1580083200,2020-01-27 00:00:00,ETH/BTC,0.01949,0.01953,0.01905,0.0191,104.6,5421.14
1579996800,2020-01-26 00:00:00,ETH/BTC,0.01922,0.01954,0.01916,0.01949,75.03,3869.91
1579910400,2020-01-25 00:00:00,ETH/BTC,0.01927,0.01936,0.01899,0.01922,50.25,2613.24
1579824000,2020-01-24 00:00:00,ETH/BTC,0.01937,0.01943,0.01883,0.01927,206.51,10819.08
1579737600,2020-01-23 00:00:00,ETH/BTC,0.01939,0.01955,0.01912,0.01937,92.51,4799.07
1579651200,2020-01-22 00:00:00,ETH/BTC,0.01939,0.01956,0.01922,0.01939,46.0,2369.72
1579564800,2020-01-21 00:00:00,ETH/BTC,0.01931,0.01954,0.01917,0.01939,90.23,4654.37
1579478400,2020-01-20 00:00:00,ETH/BTC,0.01919,0.0194,0.01888,0.01931,362.41,19021.89
1579392000,2020-01-19 00:00:00,ETH/BTC,0.01955,0.01966,0.01889,0.01919,266.58,13835.05
1579305600,2020-01-18 00:00:00,ETH/BTC,0.01912,0.02,0.01875,0.01955,301.17,15415.11
1579219200,2020-01-17 00:00:00,ETH/BTC,0.01881,0.0194,0.0187,0.01912,170.64,8942.6
1579132800,2020-01-16 00:00:00,ETH/BTC,0.01887,0.01895,0.01841,0.01881,102.6,5489.78
1579046400,2020-01-15 00:00:00,ETH/BTC,0.0188,0.01943,0.01844,0.01887,338.61,17915.16
1578960000,2020-01-14 00:00:00,ETH/BTC,0.01771,0.01933,0.01737,0.0188,592.77,32170.75
1578873600,2020-01-13 00:00:00,ETH/BTC,0.0179,0.01794,0.01757,0.01771,102.15,5773.31
1578787200,2020-01-12 00:00:00,ETH/BTC,0.01776,0.01792,0.01763,0.0179,52.63,2962.05
1578700800,2020-01-11 00:00:00,ETH/BTC,0.01766,0.01807,0.01751,0.01778,86.0,4845.74
1578614400,2020-01-10 00:00:00,ETH/BTC,0.01763,0.01792,0.01746,0.01766,148.65,8414.78
1578528000,2020-01-09 00:00:00,ETH/BTC,0.01751,0.01774,0.01732,0.01763,93.45,5321.67
1578441600,2020-01-08 00:00:00,ETH/BTC,0.01753,0.01753,0.01694,0.01751,291.37,16869.85
1578355200,2020-01-07 00:00:00,ETH/BTC,0.01857,0.01858,0.01753,0.01753,531.93,29605.6
1578268800,2020-01-06 00:00:00,ETH/BTC,0.0184,0.01889,0.01835,0.01857,115.72,6213.8
1578182400,2020-01-05 00:00:00,ETH/BTC,0.01828,0.01854,0.01817,0.0184,113.66,6214.23
1578096000,2020-01-04 00:00:00,ETH/BTC,0.01829,0.01839,0.01816,0.01825,80.02,4383.6
1578009600,2020-01-03 00:00:00,ETH/BTC,0.01825,0.01842,0.01777,0.01829,190.3,10549.52
1577923200,2020-01-02 00:00:00,ETH/BTC,0.01816,0.01833,0.01799,0.01825,84.14,4636.92
1577836800,2020-01-01 00:00:00,ETH/BTC,0.01796,0.01835,0.01793,0.01816,67.57,3718.68
1577750400,2019-12-31 00:00:00,ETH/BTC,0.01817,0.0183,0.01787,0.01796,166.07,9153.85
1577664000,2019-12-30 00:00:00,ETH/BTC,0.01818,0.0184,0.01788,0.01817,157.91,8739.51
1577577600,2019-12-29 00:00:00,ETH/BTC,0.01752,0.01833,0.0175,0.01818,113.36,6332.27
1577491200,2019-12-28 00:00:00,ETH/BTC,0.01742,0.01764,0.01738,0.01752,349.53,20032.27
1577404800,2019-12-27 00:00:00,ETH/BTC,0.01742,0.01751,0.01727,0.01742,316.23,18181.25
1577318400,2019-12-26 00:00:00,ETH/BTC,0.01737,0.01782,0.01731,0.01742,60.62,3467.46
1577232000,2019-12-25 00:00:00,ETH/BTC,0.01756,0.01762,0.01719,0.01737,90.86,5239.87
1577145600,2019-12-24 00:00:00,ETH/BTC,0.01747,0.01775,0.01739,0.01756,49.36,2808.6
1577059200,2019-12-23 00:00:00,ETH/BTC,0.01761,0.01774,0.01723,0.01747,149.29,8514.3
1576972800,2019-12-22 00:00:00,ETH/BTC,0.01779,0.01817,0.01761,0.01761,85.42,4769.0
1576886400,2019-12-21 00:00:00,ETH/BTC,0.01784,0.01788,0.01774,0.01779,57.26,3215.03
1576800000,2019-12-20 00:00:00,ETH/BTC,0.01793,0.01796,0.01774,0.01784,87.74,4919.3
1576713600,2019-12-19 00:00:00,ETH/BTC,0.01825,0.01831,0.0176,0.01793,138.33,7754.19
1576627200,2019-12-18 00:00:00,ETH/BTC,0.01841,0.01878,0.018,0.01825,228.63,12428.22
1576540800,2019-12-17 00:00:00,ETH/BTC,0.01924,0.01933,0.01819,0.01841,332.39,17588.44
1576454400,2019-12-16 00:00:00,ETH/BTC,0.02001,0.02006,0.01885,0.01924,303.89,15622.74
1576368000,2019-12-15 00:00:00,ETH/BTC,0.02007,0.02015,0.01987,0.02001,91.96,4587.52
1576281600,2019-12-14 00:00:00,ETH/BTC,0.01995,0.02013,0.01978,0.02007,39.73,1987.29
1576195200,2019-12-13 00:00:00,ETH/BTC,0.02013,0.02013,0.01983,0.01995,74.75,3747.15
1576108800,2019-12-12 00:00:00,ETH/BTC,0.01989,0.02019,0.0196,0.02012,123.34,6178.34
1576022400,2019-12-11 00:00:00,ETH/BTC,0.02014,0.0202,0.01978,0.01989,95.05,4752.73
1575936000,2019-12-10 00:00:00,ETH/BTC,0.02008,0.02023,0.01993,0.02014,55.97,2789.51
1575849600,2019-12-09 00:00:00,ETH/BTC,0.02002,0.02012,0.01977,0.02008,111.94,5610.05
1575763200,2019-12-08 00:00:00,ETH/BTC,0.01963,0.0201,0.01962,0.02002,68.37,3440.12
1575676800,2019-12-07 00:00:00,ETH/BTC,0.01972,0.01977,0.0196,0.01963,68.35,3465.17
1575590400,2019-12-06 00:00:00,ETH/BTC,0.02003,0.02009,0.01962,0.01972,98.93,4968.98
1575504000,2019-12-05 00:00:00,ETH/BTC,0.02019,0.02022,0.01982,0.02003,87.85,4392.29
1575417600,2019-12-04 00:00:00,ETH/BTC,0.02018,0.02036,0.01952,0.02019,168.06,8414.27
1575331200,2019-12-03 00:00:00,ETH/BTC,0.02037,0.0204,0.02011,0.02018,165.14,8155.57
1575244800,2019-12-02 00:00:00,ETH/BTC,0.0204,0.02052,0.02022,0.02037,114.71,5637.18
1575158400,2019-12-01 00:00:00,ETH/BTC,0.02013,0.02056,0.01992,0.0204,73.46,3634.24
1575072000,2019-11-30 00:00:00,ETH/BTC,0.01994,0.02016,0.01982,0.02013,84.13,4207.66
1574985600,2019-11-29 00:00:00,ETH/BTC,0.02029,0.0205,0.01976,0.01994,113.38,5627.87
1574899200,2019-11-28 00:00:00,ETH/BTC,0.02031,0.02049,0.02,0.02031,127.97,6340.51
1574812800,2019-11-27 00:00:00,ETH/BTC,0.0206,0.02078,0.02028,0.02031,111.24,5436.29
1574726400,2019-11-26 00:00:00,ETH/BTC,0.02055,0.02083,0.02036,0.0206,93.41,4545.06
1574640000,2019-11-25 00:00:00,ETH/BTC,0.02027,0.02109,0.02015,0.02055,263.75,12874.01
1574553600,2019-11-24 00:00:00,ETH/BTC,0.02078,0.02096,0.02016,0.02027,88.76,4292.59
1574467200,2019-11-23 00:00:00,ETH/BTC,0.02059,0.02106,0.02041,0.02078,61.18,2939.76
1574380800,2019-11-22 00:00:00,ETH/BTC,0.0211,0.0212,0.02024,0.02059,2351.39,112872.75
1574294400,2019-11-21 00:00:00,ETH/BTC,0.02159,0.02169,0.02079,0.02111,226.53,10680.01
1574208000,2019-11-20 00:00:00,ETH/BTC,0.0216,0.02183,0.02145,0.02159,66.96,3088.81
1574121600,2019-11-19 00:00:00,ETH/BTC,0.02177,0.02177,0.02141,0.0216,140.86,6526.8
1574035200,2019-11-18 00:00:00,ETH/BTC,0.02164,0.02179,0.02145,0.02177,73.27,3385.52
1573948800,2019-11-17 00:00:00,ETH/BTC,0.02149,0.02178,0.02137,0.02164,128.71,5950.03
1573862400,2019-11-16 00:00:00,ETH/BTC,0.02126,0.02164,0.02124,0.02149,155.86,7254.76
1573776000,2019-11-15 00:00:00,ETH/BTC,0.02137,0.02147,0.02097,0.02126,131.16,6180.12
1573689600,2019-11-14 00:00:00,ETH/BTC,0.02143,0.0215,0.02121,0.02137,41.88,1961.48
1573603200,2019-11-13 00:00:00,ETH/BTC,0.02121,0.02159,0.02118,0.02143,146.53,6865.49
1573516800,2019-11-12 00:00:00,ETH/BTC,0.02117,0.02141,0.02105,0.02121,92.62,4357.19
1573430400,2019-11-11 00:00:00,ETH/BTC,0.0209,0.02148,0.0209,0.02117,125.73,5898.67
1573344000,2019-11-10 00:00:00,ETH/BTC,0.02098,0.02164,0.02069,0.0209,395.69,18906.05
1573257600,2019-11-09 00:00:00,ETH/BTC,0.02092,0.02105,0.02077,0.02098,43.41,2072.04
1573171200,2019-11-08 00:00:00,ETH/BTC,0.02026,0.02096,0.02014,0.02092,220.28,10680.39
1573084800,2019-11-07 00:00:00,ETH/BTC,0.02048,0.02051,0.02012,0.02027,64.83,3193.3
1572998400,2019-11-06 00:00:00,ETH/BTC,0.02027,0.02073,0.02022,0.02048,60.51,2962.92
1572912000,2019-11-05 00:00:00,ETH/BTC,0.01978,0.02059,0.01971,0.02027,92.56,4596.69
1572825600,2019-11-04 00:00:00,ETH/BTC,0.01975,0.02021,0.01963,0.01978,111.96,5618.94
1572739200,2019-11-03 00:00:00,ETH/BTC,0.01969,0.0199,0.01963,0.01975,48.12,2434.51
1572652800,2019-11-02 00:00:00,ETH/BTC,0.01981,0.01993,0.0196,0.01969,41.32,2089.24
1572566400,2019-11-01 00:00:00,ETH/BTC,0.01993,0.02006,0.01948,0.01981,105.87,5349.78
1572480000,2019-10-31 00:00:00,ETH/BTC,0.02,0.02014,0.0196,0.01994,252.3,12696.26
1572393600,2019-10-30 00:00:00,ETH/BTC,0.02025,0.02051,0.01986,0.02,156.61,7788.25
1572307200,2019-10-29 00:00:00,ETH/BTC,0.01973,0.02045,0.01958,0.02025,152.16,7588.81
1572220800,2019-10-28 00:00:00,ETH/BTC,0.01929,0.01976,0.01898,0.01973,124.47,6447.71
1572134400,2019-10-27 00:00:00,ETH/BTC,0.01944,0.0196,0.0191,0.01929,151.37,7829.96
1572048000,2019-10-26 00:00:00,ETH/BTC,0.02096,0.02105,0.0189,0.01944,620.16,31426.08
1571961600,2019-10-25 00:00:00,ETH/BTC,0.02162,0.02196,0.0208,0.02096,417.62,19545.05
1571875200,2019-10-24 00:00:00,ETH/BTC,0.02172,0.02183,0.02131,0.02162,270.73,12528.62
1571788800,2019-10-23 00:00:00,ETH/BTC,0.02134,0.02177,0.02063,0.02172,541.22,25555.63
1571702400,2019-10-22 00:00:00,ETH/BTC,0.02119,0.02136,0.0208,0.02134,107.71,5129.05
1571616000,2019-10-21 00:00:00,ETH/BTC,0.02132,0.02146,0.02102,0.02119,88.04,4154.42
1571529600,2019-10-20 00:00:00,ETH/BTC,0.0216,0.02169,0.02121,0.02132,106.02,4930.51
1571443200,2019-10-19 00:00:00,ETH/BTC,0.02176,0.02193,0.02127,0.0216,214.81,9994.59
1571356800,2019-10-18 00:00:00,ETH/BTC,0.02195,0.02205,0.02145,0.02176,192.68,8850.4
1571270400,2019-10-17 00:00:00,ETH/BTC,0.02185,0.02207,0.02177,0.02195,129.26,5886.94
1571184000,2019-10-16 00:00:00,ETH/BTC,0.0221,0.02218,0.02168,0.02185,134.6,6154.37
1571097600,2019-10-15 00:00:00,ETH/BTC,0.02236,0.02249,0.0218,0.0221,187.86,8518.86
1571011200,2019-10-14 00:00:00,ETH/BTC,0.02188,0.02247,0.02187,0.02236,199.39,8976.85
1570924800,2019-10-13 00:00:00,ETH/BTC,0.02166,0.02199,0.02158,0.02188,77.3,3545.2
1570838400,2019-10-12 00:00:00,ETH/BTC,0.02186,0.02209,0.02137,0.02166,214.51,9865.77
1570752000,2019-10-11 00:00:00,ETH/BTC,0.02232,0.02269,0.0215,0.02186,274.17,12420.92
1570665600,2019-10-10 00:00:00,ETH/BTC,0.0225,0.02262,0.022,0.02232,73.86,3305.61
1570579200,2019-10-09 00:00:00,ETH/BTC,0.0221,0.0232,0.02202,0.0225,507.76,22524.94
1570492800,2019-10-08 00:00:00,ETH/BTC,0.02198,0.02235,0.02177,0.0221,261.74,11873.75
1570406400,2019-10-07 00:00:00,ETH/BTC,0.02164,0.0221,0.0216,0.02198,193.82,8861.47
1570320000,2019-10-06 00:00:00,ETH/BTC,0.02168,0.02196,0.02138,0.02164,213.66,9866.23
1570233600,2019-10-05 00:00:00,ETH/BTC,0.02158,0.02179,0.02137,0.02168,68.85,3187.9
1570147200,2019-10-04 00:00:00,ETH/BTC,0.02123,0.02181,0.0212,0.02158,139.44,6495.62
1570060800,2019-10-03 00:00:00,ETH/BTC,0.02157,0.02157,0.021,0.02123,164.6,7749.04
1569974400,2019-10-02 00:00:00,ETH/BTC,0.02119,0.02169,0.0211,0.02157,107.96,5038.76
1569888000,2019-10-01 00:00:00,ETH/BTC,0.02182,0.02208,0.02103,0.02119,200.62,9337.46
1569801600,2019-09-30 00:00:00,ETH/BTC,0.02101,0.02184,0.02101,0.02182,300.76,14017.61
1569715200,2019-09-29 00:00:00,ETH/BTC,0.02114,0.02121,0.02068,0.02101,287.03,13708.33
1569628800,2019-09-28 00:00:00,ETH/BTC,0.02125,0.02148,0.02093,0.02114,177.21,8334.12
1569542400,2019-09-27 00:00:00,ETH/BTC,0.02054,0.02157,0.02044,0.02125,223.18,10737.81
1569456000,2019-09-26 00:00:00,ETH/BTC,0.02017,0.02061,0.01964,0.02054,266.18,13178.35
1569369600,2019-09-25 00:00:00,ETH/BTC,0.01948,0.02033,0.01945,0.02017,236.42,11872.46
1569283200,2019-09-24 00:00:00,ETH/BTC,0.02073,0.02076,0.01876,0.01948,1332.57,68260.07
1569196800,2019-09-23 00:00:00,ETH/BTC,0.02106,0.02131,0.02053,0.02073,126.25,6016.49
1569110400,2019-09-22 00:00:00,ETH/BTC,0.02155,0.02156,0.02064,0.02106,164.81,7849.64
1569024000,2019-09-21 00:00:00,ETH/BTC,0.02144,0.02177,0.02142,0.02155,382.48,17746.41
1568937600,2019-09-20 00:00:00,ETH/BTC,0.0215,0.02157,0.02108,0.02144,246.5,11535.56
1568851200,2019-09-19 00:00:00,ETH/BTC,0.02069,0.0222,0.02027,0.0215,652.51,30590.03
1568764800,2019-09-18 00:00:00,ETH/BTC,0.02037,0.02128,0.02037,0.02069,345.25,16516.21
1568678400,2019-09-17 00:00:00,ETH/BTC,0.01925,0.02099,0.0192,0.02037,404.97,20205.75
1568592000,2019-09-16 00:00:00,ETH/BTC,0.01836,0.01954,0.01836,0.01925,363.47,19206.58
1568505600,2019-09-15 00:00:00,ETH/BTC,0.01821,0.01846,0.01806,0.01836,119.27,6520.86
1568419200,2019-09-14 00:00:00,ETH/BTC,0.01751,0.01828,0.01745,0.01821,269.61,15073.13
1568332800,2019-09-13 00:00:00,ETH/BTC,0.01735,0.01764,0.01728,0.01751,104.0,5975.0
1568246400,2019-09-12 00:00:00,ETH/BTC,0.01755,0.01764,0.01735,0.01735,126.45,7224.35
1568160000,2019-09-11 00:00:00,ETH/BTC,0.01781,0.018,0.01747,0.01755,233.39,13165.51
1568073600,2019-09-10 00:00:00,ETH/BTC,0.01755,0.01785,0.01751,0.01781,121.86,6883.22
