Date,Open,High,Low,Close
06/06/2022,"1,688.95","1,789.00","1,681.14","1,739.59"
06/05/2022,"1,658.38","1,705.73","1,655.83","1,688.87"
06/04/2022,"1,642.47","1,673.49","1,631.25","1,657.00"
06/03/2022,"1,696.59","1,723.46","1,620.01","1,641.28"
06/02/2022,"1,682.48","1,729.60","1,666.61","1,698.41"
06/01/2022,"1,815.06","1,839.02","1,664.23","1,684.01"
05/31/2022,"1,815.22","1,866.75","1,795.50","1,815.67"
05/30/2022,"1,671.45","1,812.00","1,670.92","1,812.00"
05/29/2022,"1,670.02","1,699.08","1,643.10","1,670.84"
05/28/2022,"1,624.43","1,683.89","1,594.08","1,669.89"
05/27/2022,"1,701.45","1,719.83","1,596.73","1,625.02"
05/26/2022,"1,833.86","1,842.47","1,628.47","1,701.45"
05/25/2022,"1,834.64","1,883.10","1,818.29","1,833.75"
05/24/2022,"1,868.25","1,872.92","1,783.00","1,832.96"
05/23/2022,"1,899.33","1,958.35","1,851.00","1,868.24"
05/22/2022,"1,868.45","1,924.99","1,858.22","1,899.28"
05/21/2022,"1,855.02","1,882.00","1,835.27","1,867.46"
05/20/2022,"1,900.62","1,948.64","1,820.43","1,854.18"
05/19/2022,"1,876.00","1,924.41","1,813.14","1,900.00"
05/18/2022,"1,944.37","1,994.10","1,845.99","1,876.64"
05/17/2022,"1,947.07","2,012.41","1,907.38","1,944.37"
05/16/2022,"2,046.22","2,072.64","1,897.88","1,946.71"
05/15/2022,"1,919.37","2,046.14","1,916.13","2,046.14"
05/14/2022,"1,963.74","1,998.00","1,873.65","1,920.29"
05/13/2022,"1,853.66","2,065.59","1,793.62","1,964.99"
05/12/2022,"1,936.63","2,069.17","1,625.42","1,855.96"
05/11/2022,"2,209.12","2,321.00","1,929.81","1,931.56"
05/10/2022,"2,168.80","2,327.54","2,085.15","2,208.91"
05/09/2022,"2,408.63","2,424.56","2,108.35","2,169.56"
05/08/2022,"2,536.12","2,539.44","2,361.00","2,409.49"
05/07/2022,"2,564.86","2,566.15","2,518.38","2,536.12"
05/06/2022,"2,615.77","2,620.16","2,496.16","2,565.62"
05/05/2022,"2,771.43","2,778.91","2,558.45","2,615.28"
05/04/2022,"2,654.12","2,795.14","2,633.85","2,771.43"
05/03/2022,"2,690.87","2,739.85","2,620.01","2,635.14"
05/02/2022,"2,667.99","2,731.22","2,649.00","2,690.87"
05/01/2022,"2,648.74","2,682.55","2,580.47","2,665.52"
04/30/2022,"2,662.84","2,694.87","2,634.61","2,647.72"
04/29/2022,"2,807.60","2,812.86","2,635.22","2,662.60"
04/28/2022,"2,713.19","2,836.73","2,712.32","2,807.46"
04/27/2022,"2,660.20","2,767.70","2,602.00","2,711.72"
04/26/2022,"2,800.00","2,827.85","2,631.23","2,660.20"
04/25/2022,"2,720.57","2,822.60","2,606.41","2,797.28"
04/24/2022,"2,748.56","2,753.18","2,702.00","2,720.87"
04/23/2022,"2,753.07","2,763.11","2,705.38","2,747.70"
04/22/2022,"2,767.00","2,802.55","2,721.00","2,753.05"
04/21/2022,"2,843.10","2,917.65","2,763.61","2,769.20"
04/20/2022,"2,871.13","2,940.00","2,803.01","2,842.54"
04/19/2022,"2,790.43","2,903.46","2,790.05","2,870.21"
04/18/2022,"2,820.91","2,847.31","2,674.67","2,789.19"
04/17/2022,"2,810.62","2,855.30","2,802.53","2,820.17"
04/16/2022,"2,804.63","2,830.00","2,789.26","2,810.62"
04/15/2022,"2,783.46","2,826.59","2,772.93","2,804.63"
04/14/2022,"2,853.00","2,884.08","2,750.41","2,782.90"
04/13/2022,"2,760.37","2,868.91","2,758.45","2,852.99"
04/12/2022,"2,752.05","2,833.28","2,715.31","2,759.10"
04/11/2022,"3,015.68","3,019.01","2,738.29","2,752.06"
04/10/2022,"2,971.26","3,043.77","2,969.29","3,015.53"
04/09/2022,"2,988.58","2,995.86","2,920.15","2,971.26"
04/08/2022,"2,977.42","3,046.79","2,941.30","2,986.94"
04/07/2022,"2,970.84","2,997.66","2,883.54","2,977.37"
04/06/2022,"3,154.50","3,173.17","2,917.94","2,969.74"
04/05/2022,"3,199.39","3,239.97","3,134.13","3,149.27"
04/04/2022,"3,164.50","3,240.00","3,111.18","3,199.48"
04/03/2022,"3,142.61","3,186.80","3,094.96","3,164.51"
04/02/2022,"3,117.07","3,195.00","3,107.34","3,143.96"
04/01/2022,"2,981.78","3,152.55","2,905.01","3,117.00"
03/31/2022,"3,060.22","3,100.00","2,946.16","2,982.34"
03/30/2022,"3,064.82","3,089.25","3,002.00","3,059.08"
03/29/2022,"3,111.08","3,139.33","3,021.00","3,061.80"
03/28/2022,"2,946.16","3,123.00","2,935.93","3,110.04"
03/27/2022,"2,860.55","2,949.66","2,847.18","2,944.99"
03/26/2022,"2,847.88","2,868.20","2,812.01","2,860.55"
03/25/2022,"2,823.20","2,898.36","2,801.33","2,847.88"
03/24/2022,"2,708.95","2,842.54","2,703.59","2,821.98"
03/23/2022,"2,720.84","2,768.08","2,652.35","2,708.94"
03/22/2022,"2,642.28","2,773.46","2,618.04","2,721.79"
03/21/2022,"2,598.80","2,679.82","2,565.00","2,642.28"
03/20/2022,"2,674.25","2,680.80","2,548.00","2,600.05"
03/19/2022,"2,667.64","2,702.25","2,643.00","2,674.27"
03/18/2022,"2,530.71","2,697.65","2,495.87","2,666.97"
03/17/2022,"2,513.02","2,560.00","2,489.62","2,530.99"
03/16/2022,"2,388.95","2,527.99","2,374.61","2,514.35"
03/15/2022,"2,309.47","2,435.40","2,285.51","2,395.72"
03/14/2022,"2,331.54","2,387.36","2,282.51","2,308.15"
03/13/2022,"2,373.00","2,385.03","2,325.04","2,331.80"
03/12/2022,"2,357.75","2,395.22","2,341.71","2,373.00"
03/11/2022,"2,370.00","2,423.29","2,297.40","2,359.20"
03/10/2022,"2,443.80","2,469.46","2,313.09","2,370.18"
03/09/2022,"2,347.82","2,532.38","2,347.82","2,445.19"
03/08/2022,"2,290.20","2,397.81","2,286.82","2,351.00"
03/07/2022,"2,404.61","2,430.78","2,254.70","2,290.20"
03/06/2022,"2,430.93","2,445.72","2,372.90","2,404.61"
03/05/2022,"2,383.01","2,457.66","2,357.52","2,430.69"
03/04/2022,"2,531.19","2,573.00","2,378.63","2,383.01"
03/03/2022,"2,673.42","2,681.16","2,521.52","2,534.03"
03/02/2022,"2,656.70","2,735.00","2,620.57","2,664.90"
03/01/2022,"2,516.57","2,725.00","2,516.27","2,656.90"
02/28/2022,"2,332.99","2,531.09","2,307.00","2,514.77"
02/27/2022,"2,510.53","2,510.53","2,290.00","2,337.52"
02/26/2022,"2,404.32","2,535.35","2,391.84","2,509.43"
02/25/2022,"2,353.92","2,439.69","2,270.59","2,402.98"
02/24/2022,"2,315.18","2,414.67","2,046.07","2,351.44"
02/23/2022,"2,302.49","2,426.59","2,290.56","2,318.67"
02/22/2022,"2,275.00","2,349.98","2,212.94","2,303.32"
02/21/2022,"2,294.05","2,428.74","2,279.25","2,283.44"
02/20/2022,"2,420.37","2,444.29","2,276.00","2,294.60"
02/19/2022,"2,456.96","2,500.71","2,383.56","2,420.70"
02/18/2022,"2,549.99","2,591.09","2,431.98","2,460.01"
02/17/2022,"2,760.98","2,778.95","2,512.06","2,550.01"
02/16/2022,"2,727.73","2,813.00","2,682.59","2,756.39"
02/15/2022,"2,579.07","2,771.91","2,577.97","2,728.15"
02/14/2022,"2,536.91","2,622.23","2,497.51","2,578.72"
02/13/2022,"2,539.68","2,604.14","2,502.10","2,538.01"
02/12/2022,"2,578.07","2,632.83","2,522.00","2,540.25"
02/11/2022,"2,727.74","2,754.56","2,564.32","2,580.20"
02/10/2022,"2,838.51","2,871.27","2,701.33","2,725.13"
02/09/2022,"2,732.59","2,864.41","2,678.43","2,838.51"
02/08/2022,"2,756.69","2,831.70","2,654.08","2,733.19"
02/07/2022,"2,615.46","2,790.00","2,608.18","2,755.19"
02/06/2022,"2,641.82","2,660.43","2,587.21","2,615.50"
02/05/2022,"2,582.31","2,677.02","2,562.86","2,644.38"
02/04/2022,"2,325.21","2,600.00","2,315.04","2,582.37"
02/03/2022,"2,353.91","2,413.56","2,258.28","2,324.42"
02/02/2022,"2,484.71","2,489.56","2,317.68","2,350.02"
02/01/2022,"2,387.62","2,502.53","2,384.65","2,475.59"
01/31/2022,"2,298.28","2,409.38","2,225.61","2,388.99"
01/30/2022,"2,352.13","2,369.00","2,286.38","2,298.19"
01/29/2022,"2,274.10","2,366.76","2,257.76","2,355.89"
01/28/2022,"2,117.15","2,287.75","2,093.68","2,274.71"
01/27/2022,"2,152.92","2,258.99","2,080.03","2,117.64"
01/26/2022,"2,138.02","2,412.52","2,131.11","2,155.00"
01/25/2022,"2,159.69","2,222.13","2,081.02","2,138.02"
01/24/2022,"2,138.04","2,247.37","1,913.26","2,158.89"
01/23/2022,"2,159.24","2,254.47","2,090.88","2,138.04"
01/22/2022,"2,312.24","2,330.01","2,034.60","2,164.54"
01/21/2022,"2,720.82","2,734.03","2,261.59","2,306.98"
01/20/2022,"2,748.04","2,883.34","2,721.37","2,723.79"
01/19/2022,"2,795.30","2,818.11","2,691.42","2,748.04"
01/18/2022,"2,776.80","2,842.69","2,725.79","2,795.30"
01/17/2022,"2,920.21","2,948.02","2,765.01","2,779.18"
